"ID","Tipo","SKU","Nombre","Publicado","¿Permitir reservas de productos agotados?","¿Vendido individualmente?","Peso (kg)","Longitud (cm)","Anchura (cm)","Altura (cm)","¿Permitir valoraciones de clientes?","Nota de compra","Precio rebajado","Precio normal","Categorías","Etiquetas"
25008,"variable","AP-10717","LIBRO DE FIRMAS DE COMUNION DE TELA CON  CORONA DE FLORES PERSONALIZADO",1,0,0,,,,,0,"Gracias por tu compra.",,,"LIBROS DE FIRMAS > COMUNIÓN, BAUTIZO - BEBÉ > LIBROS DE FIRMA, LIBROS DE FIRMAS, COMUNIÓN > LIBROS DE FIRMAS, LIBROS DE FIRMAS > BAUTIZO, COMUNIÓN, BAUTIZO - BEBÉ","COMUNIÓN, Infantil, Libro de firma, Libro de firmas, Personalizado, Recuerdo, Regalo"
25015,"variable","AP-10719","LIBRO DE FIRMAS DE PRIMERA COMUNIÓN DE TELA PERSONALIZADO (NIÑA)",1,0,0,,,,,0,"Gracias por tu compra.",,,"LIBROS DE FIRMAS > COMUNIÓN, LIBROS DE FIRMAS, COMUNIÓN > LIBROS DE FIRMAS, COMUNIÓN, COMUNIÓN > COLECCIONES COMUNIÓN > COLECCIÓN ""niña vestida de comunión""","Infantil, Personalizado, Recuerdo, Regalo"
25018,"variable","AP-10721","LIBRO DE FIRMAS DE PRIMERA COMUNIÓN DE TELA Y NIÑO PERSONALIZADO",1,0,0,,,,,0,"Gracias por tu compra.",,,"LIBROS DE FIRMAS > COMUNIÓN, LIBROS DE FIRMAS, COMUNIÓN > LIBROS DE FIRMAS, COMUNIÓN, COMUNIÓN > COLECCIONES COMUNIÓN > COLECCIÓN ""niño vestido de comunión""","Infantil, Personalizado, Recuerdo, Regalo"
25027,"variable","AP-10723","RECORDATORIO COMUNIÓN  MARCAPÁGINAS DOBLE CON CRUZ EN RELIEVE",1,0,0,,,,,1,"Gracias por tu compra.",,,"COMUNIÓN, COMUNIÓN > RECORDATORIOS","Infantil, Personalizado, Recordatorio, Recuerdo, Regalo"
25032,"variable","AP-10725","RECORDATORIO COMUNIÓN  MARCAPÁGINAS DOBLE CON PEZ EN RELIEVE",1,0,0,,,,,1,"Gracias por tu compra.",,,"COMUNIÓN, COMUNIÓN > RECORDATORIOS","Infantil, Personalizado, Recordatorio, Recuerdo, Regalo"
25037,"variable","AP-10727","ESTUCHE DE MADERA CON LÁPICES DE COLORES",1,0,0,,,,,0,,,,"COMUNIÓN, COMUNIÓN > DETALLES COMUNIÓN, BAUTIZO - BEBÉ, BAUTIZO - BEBÉ > DETALLES BAUTIZO, DETALLES > PAPELERÍA, COMUNIÓN > DETALLES COMUNIÓN > PAPELERÍA, BAUTIZO - BEBÉ > DETALLES BAUTIZO > PAPELERÍA","COMUNIÓN, Etiquetas, FIESTAS, Infantil, Personalizado"
25062,"variable","AP-10729","VASO CON VELA EN CAJA BLANCA PERSONALIZADA CON DIBUJO DE BEBÉ O CIGÜEÑA",-1,0,0,,,,,0,"Gracias por tu compra.",,,"BAUTIZO - BEBÉ, BAUTIZO - BEBÉ > DETALLES BAUTIZO, DETALLES > PAPELERÍA, COMUNIÓN > DETALLES COMUNIÓN > PAPELERÍA, BAUTIZO - BEBÉ > DETALLES BAUTIZO > PAPELERÍA","Infantil, Personalizado, Recuerdo, Regalo"
25689,"variable","AP-10731","PULSERAS CON CRUZ Y CORDÓN DE ALGODON EN TONOS PASTELES",-1,0,0,,,,,0,,,,"COMUNIÓN > DETALLES COMUNIÓN > PULSERAS, BAUTIZO - BEBÉ > DETALLES BAUTIZO > PULSERAS, DETALLES > PULSERAS, COMUNIÓN, COMUNIÓN > DETALLES COMUNIÓN, BAUTIZO - BEBÉ, BAUTIZO - BEBÉ > DETALLES BAUTIZO",
25710,"variable","AP-10735","GARGANTILLA CON CRUZ PLATEADA",-1,0,0,,,,,0,,,,"COMUNIÓN > DETALLES COMUNIÓN > PULSERAS, BAUTIZO - BEBÉ > DETALLES BAUTIZO > PULSERAS, DETALLES > PULSERAS, COMUNIÓN > DETALLES COMUNIÓN, BAUTIZO - BEBÉ > DETALLES BAUTIZO, BODA > DETALLES BODA",
25733,"variable","AP-10737","CUADERNO KRAFT A5 CON PORTADA PERSONALIZADA CON CORONA",1,0,0,,,,,0,,,,"COMUNIÓN, COMUNIÓN > DETALLES COMUNIÓN, BAUTIZO - BEBÉ, BAUTIZO - BEBÉ > DETALLES BAUTIZO, DETALLES > PAPELERÍA, COMUNIÓN > DETALLES COMUNIÓN > PAPELERÍA, BAUTIZO - BEBÉ > DETALLES BAUTIZO > PAPELERÍA",
25737,"variable","AP-10741","CUADERNO A5 KRAFT CON PORTADA PERSONALIZADA CON DIBUJO DE NIÑO",1,0,0,,,,,0,"Gracias por tu compra.",,,"COMUNIÓN, COMUNIÓN > DETALLES COMUNIÓN, BAUTIZO - BEBÉ, BAUTIZO - BEBÉ > DETALLES BAUTIZO, COMUNIÓN > DETALLES COMUNIÓN > PAPELERÍA, DETALLES > PAPELERÍA, BAUTIZO - BEBÉ > DETALLES BAUTIZO > PAPELERÍA, COMUNIÓN > COLECCIONES COMUNIÓN > COLECCIÓN ""niño vestido de comunión""","Infantil, Personalizado, Recuerdo, Regalo"
25747,"variable","AP-10745","CUADERNO A5 KRAFT CON ETIQUETA VICHY PERSONALIZADA",1,0,0,,,,,0,"Gracias por tu compra.",,,"COMUNIÓN, COMUNIÓN > DETALLES COMUNIÓN, BAUTIZO - BEBÉ, BAUTIZO - BEBÉ > DETALLES BAUTIZO, COMUNIÓN > DETALLES COMUNIÓN > PAPELERÍA, DETALLES > PAPELERÍA, BAUTIZO - BEBÉ > DETALLES BAUTIZO > PAPELERÍA","Infantil, Personalizado, Recuerdo, Regalo"
25756,"variable","AP-10748","CUADERNO KRAFT CON ETIQUETA PERSONALIZADA CON NIÑA DE COMUNIÓN",1,0,0,,,,,0,"Gracias por tu compra.",,,"COMUNIÓN, COMUNIÓN > DETALLES COMUNIÓN, DETALLES > PAPELERÍA, COMUNIÓN > DETALLES COMUNIÓN > PAPELERÍA, BAUTIZO - BEBÉ > DETALLES BAUTIZO > PAPELERÍA, COMUNIÓN > COLECCIONES COMUNIÓN > COLECCIÓN ""niña vestida de comunión""","Infantil, Personalizado, Recuerdo, Regalo"
25791,"variable","AP-10752","LLAVERO CON CRUZ Y CORDÓN DE ALGODÓN ENCERADO",-1,0,0,,,,,0,,,,"COMUNIÓN, COMUNIÓN > DETALLES COMUNIÓN, BAUTIZO - BEBÉ > DETALLES BAUTIZO > LLAVEROS, DETALLES > LLAVEROS, COMUNIÓN > DETALLES COMUNIÓN > LLAVEROS, BAUTIZO - BEBÉ > DETALLES BAUTIZO","Bautizo, COMUNIÓN, Recuerdo, Regalo"
25936,"variable","AP-10754","PULSERAS CON CUENTA REDONDA CON CRUZ Y CON CORDÓN DE ALGODÓN ENCERADO",1,0,0,,,,,0,,,,"COMUNIÓN > DETALLES COMUNIÓN > PULSERAS, BAUTIZO - BEBÉ > DETALLES BAUTIZO > PULSERAS, DETALLES > PULSERAS, COMUNIÓN, COMUNIÓN > DETALLES COMUNIÓN, BAUTIZO - BEBÉ, BAUTIZO - BEBÉ > DETALLES BAUTIZO",
26390,"variable","AP-10756","PULSERAS CON CUENTA REDONDA CON CORAZÓN CON CORDÓN  DE ALGODÓN ENCERADO",1,0,0,,,,,0,,,,"COMUNIÓN > DETALLES COMUNIÓN > PULSERAS, BAUTIZO - BEBÉ > DETALLES BAUTIZO > PULSERAS, DETALLES > PULSERAS, COMUNIÓN, COMUNIÓN > DETALLES COMUNIÓN, BAUTIZO - BEBÉ, BAUTIZO - BEBÉ > DETALLES BAUTIZO",
26419,"variable","AP-10759","PULSERAS CON CUENTA REDONDA CON ESTRELLA DORADA CON CORDÓN  DE ALGODÓN ENCERADO",1,0,0,,,,,0,,,,"COMUNIÓN > DETALLES COMUNIÓN > PULSERAS, DETALLES > PULSERAS, BAUTIZO - BEBÉ > DETALLES BAUTIZO > PULSERAS, COMUNIÓN, COMUNIÓN > DETALLES COMUNIÓN, BAUTIZO - BEBÉ, BAUTIZO - BEBÉ > DETALLES BAUTIZO",
26440,"variable","AP-10762","PULSERAS CON ESTRELLA Y CON CORDÓN  DE ALGODÓN ENCERADO",1,0,0,,,,,0,,,,"DETALLES > PULSERAS, BAUTIZO - BEBÉ > DETALLES BAUTIZO > PULSERAS, COMUNIÓN > DETALLES COMUNIÓN > PULSERAS, COMUNIÓN, COMUNIÓN > DETALLES COMUNIÓN, BAUTIZO - BEBÉ, BAUTIZO - BEBÉ > DETALLES BAUTIZO",
26451,"variable","AP-10765","KIT PARA FIESTA -PERRO SALCHICHA",1,0,0,,,,,1,,,,"OTROS","Cumpleaños, Fiesta, Infantil, Personalizado"
26491,"variable","AP-10770","PULSERAS CON CRUCES DE COLORES Y CORDON DE ALGODÓN ENCERADO",1,0,0,,,,,0,,,,"COMUNIÓN > DETALLES COMUNIÓN > PULSERAS, BAUTIZO - BEBÉ > DETALLES BAUTIZO > PULSERAS, DETALLES > PULSERAS, COMUNIÓN, COMUNIÓN > DETALLES COMUNIÓN, BAUTIZO - BEBÉ, BAUTIZO - BEBÉ > DETALLES BAUTIZO",
26519,"variable","AP-10773","PULSERAS CON CRUCES DE COLORES Y CORDON DE ALGODÓN ENCERADO CON TARJETA COLECCIÓN  ""pájaro""",-1,0,0,,,,,0,,,,"COMUNIÓN > COLECCIONES COMUNIÓN > COLECCIÓN ""pájaro"", COMUNIÓN > DETALLES COMUNIÓN > PULSERAS, BAUTIZO - BEBÉ > DETALLES BAUTIZO > PULSERAS, DETALLES > PULSERAS, COMUNIÓN, COMUNIÓN > DETALLES COMUNIÓN, BAUTIZO - BEBÉ, BAUTIZO - BEBÉ > DETALLES BAUTIZO",
26534,"variable","AP-10776","LIBRO DE FIRMAS DE TELA  COLECCIÓN  ""pájaro""",1,0,0,,,,,0,"Gracias por tu compra.",,,"COMUNIÓN > COLECCIONES COMUNIÓN > COLECCIÓN ""pájaro"", LIBROS DE FIRMAS > COMUNIÓN, BAUTIZO - BEBÉ > LIBROS DE FIRMA, LIBROS DE FIRMAS, COMUNIÓN > LIBROS DE FIRMAS, LIBROS DE FIRMAS > BAUTIZO, COMUNIÓN, BAUTIZO - BEBÉ","COMUNIÓN, Infantil, Libro de firma, Libro de firmas, Personalizado, Recuerdo, Regalo"
26537,"variable","AP-10778","ETIQUETAS CUADRADA COLECCIÓN ""pájaro""",1,0,0,,,,,0,,,,"COMUNIÓN, BAUTIZO - BEBÉ, COMUNIÓN > ETIQUETAS, BAUTIZO - BEBÉ > ETIQUETAS","COMUNIÓN, Etiquetas, FIESTAS, Infantil, Personalizado"
26540,"variable","AP-10780","ETIQUETAS REDONDAS COLECCIÓN ""pájaro""",1,0,0,,,,,0,,,,"COMUNIÓN > COLECCIONES COMUNIÓN > COLECCIÓN ""pájaro"", COMUNIÓN, COMUNIÓN > ETIQUETAS","COMUNIÓN, Etiquetas, FIESTAS, Infantil, Personalizado"
26560,"variable","AP-10782","ETIQUETAS REDONDAS COLECCIÓN CORONA ""Sofía""",1,0,0,,,,,1,,,,"COMUNIÓN, COMUNIÓN > COLECCIONES COMUNIÓN > COLECCIÓN CORONA ""Sofía"", COMUNIÓN > ETIQUETAS","COMUNIÓN, Etiquetas, FIESTAS, Infantil, Personalizado"
26564,"variable","AP-10784","ETIQUETAS CUADRADA COLECCIÓN CORONA ""Sofía""",1,0,0,,,,,0,,,,"COMUNIÓN, BAUTIZO - BEBÉ, COMUNIÓN > COLECCIONES COMUNIÓN > COLECCIÓN CORONA ""Sofía"", COMUNIÓN > ETIQUETAS, BAUTIZO - BEBÉ > ETIQUETAS","COMUNIÓN, Etiquetas, FIESTAS, Infantil, Personalizado"
26578,"variable","AP-10788","LIBRO DE FIRMAS DE TELA DE BODA colección ""flores moradas""",1,0,0,,,,,1,"Gracias por tu compra.",,,"BODA > LIBRO DE FIRMAS, BODA, LIBROS DE FIRMAS > BODA","Libro de firma, Personalizado, Recuerdo, Regalo"
26588,"variable","AP-10792","LIBRO DE FIRMAS DE TELA DE BODA COLECCIÓN  ""ramas eucalipto""",1,0,0,,,,,1,"Gracias por tu compra.",,,"BODA > LIBRO DE FIRMAS, BODA, LIBROS DE FIRMAS > BODA","Libro de firma, Personalizado, Recuerdo, Regalo"
26772,"variable","AP-10795","RECORDATORIO COMUNIÓN CON DIBUJO DE LA COLECCIÓN ""inicial flores lila""",-1,0,0,,,,,0,"Gracias por tu compra.",,,"COMUNIÓN, COMUNIÓN > RECORDATORIOS, COMUNIÓN > COLECCIONES COMUNIÓN > COLECCIÓN ""inicial flores lila""","Infantil, Personalizado, Recordatorio, Recuerdo, Regalo"
26796,"variable","AP-10803","LLAVERO CON BORLA DE YUTE Y COLGANTE",1,0,0,,,,,0,,,,"COMUNIÓN, COMUNIÓN > DETALLES COMUNIÓN, DETALLES > LLAVEROS, COMUNIÓN > DETALLES COMUNIÓN > LLAVEROS, BAUTIZO - BEBÉ > DETALLES BAUTIZO > LLAVEROS, BAUTIZO - BEBÉ > DETALLES BAUTIZO","Bautizo, COMUNIÓN, Recuerdo, Regalo"
26802,"variable","AP-10805","LLAVERO CON ESTRELLA Y COLGANTE",1,0,0,,,,,0,,,,"COMUNIÓN, COMUNIÓN > DETALLES COMUNIÓN, DETALLES > LLAVEROS, COMUNIÓN > DETALLES COMUNIÓN > LLAVEROS, BAUTIZO - BEBÉ > DETALLES BAUTIZO > LLAVEROS, BAUTIZO - BEBÉ > DETALLES BAUTIZO","Bautizo, COMUNIÓN, Recuerdo, Regalo"
26805,"variable","AP-10807","LLAVERO CON BORLA DE YUTE Y COLGANTE CON INICIAL",1,0,0,,,,,0,,,,"COMUNIÓN, COMUNIÓN > DETALLES COMUNIÓN, DETALLES > LLAVEROS, COMUNIÓN > DETALLES COMUNIÓN > LLAVEROS, BAUTIZO - BEBÉ > DETALLES BAUTIZO > LLAVEROS, BAUTIZO - BEBÉ > DETALLES BAUTIZO","Bautizo, COMUNIÓN, Recuerdo, Regalo"
26813,"variable","AP-10809","LLAVERO CON ESTRELLA Y COLGANTE CON INICIAL",1,0,0,,,,,0,,,,"COMUNIÓN, COMUNIÓN > DETALLES COMUNIÓN, DETALLES > LLAVEROS, COMUNIÓN > DETALLES COMUNIÓN > LLAVEROS, BAUTIZO - BEBÉ > DETALLES BAUTIZO > LLAVEROS, BAUTIZO - BEBÉ > DETALLES BAUTIZO","Bautizo, COMUNIÓN, Recuerdo, Regalo"
26863,"variable","AP-10813","PULSERA CON CRUZ DE COLORES Y TARJETA PERSONALIZADA CON DIBUJO NIÑO DE COMUNIÓN",1,0,0,,,,,0,"Gracias por tu compra.",,,"COMUNIÓN > DETALLES COMUNIÓN > PULSERAS, DETALLES > PULSERAS, COMUNIÓN, COMUNIÓN > DETALLES COMUNIÓN, DETALLES, COMUNIÓN > COLECCIONES COMUNIÓN > COLECCIÓN ""niño vestido de comunión""","COMUNIÓN, Etiquetas, Infantil, Personalizado, Recuerdo, Regalo"
26867,"variable","AP-10815","PULSERA CON CRUZ  DE COLORES Y TARJETA PERSONALIZADA CON NIÑA DE COMUNIÓN",1,0,0,,,,,0,"Gracias por tu compra.",,,"COMUNIÓN > DETALLES COMUNIÓN > PULSERAS, DETALLES > PULSERAS, COMUNIÓN, COMUNIÓN > DETALLES COMUNIÓN, COMUNIÓN > COLECCIONES COMUNIÓN > COLECCIÓN ""niña vestida de comunión""","Infantil, Personalizado, Recordatorio, Recuerdo, Regalo"
26873,"variable","AP-10817","CAJA PICNIC CON PEGATINA O ETIQUETA PERSONALIZADA",1,0,0,,,,,0,,,,"COMUNIÓN > DETALLES COMUNIÓN, BAUTIZO - BEBÉ > DETALLES BAUTIZO > CAJAS - BOLSITAS, BAUTIZO - BEBÉ > DETALLES BAUTIZO, DETALLES > CAJAS - BOLSITAS, COMUNIÓN > DETALLES COMUNIÓN > CAJAS - BOLSITAS - TARROS",
26927,"simple","AP-10823","VASO KRAFT CON TAPA Y ETIQUETA PERSONALIZADA PARA CHUCHES",1,0,0,,,,,0,,,"1,60","COMUNIÓN, COMUNIÓN > DETALLES COMUNIÓN, BAUTIZO - BEBÉ, BAUTIZO - BEBÉ > DETALLES BAUTIZO > CAJAS - BOLSITAS, BAUTIZO - BEBÉ > DETALLES BAUTIZO, DETALLES > CAJAS - BOLSITAS, COMUNIÓN > DETALLES COMUNIÓN > CAJAS - BOLSITAS - TARROS",
26947,"variable","AP-10824","LIBRO DE FIRMAS DE TELA COLECCIÓN  ""barquito de papel""",1,0,0,,,,,0,"Gracias por tu compra.",,,"LIBROS DE FIRMAS > COMUNIÓN, BAUTIZO - BEBÉ > LIBROS DE FIRMA, LIBROS DE FIRMAS, COMUNIÓN > LIBROS DE FIRMAS, LIBROS DE FIRMAS > BAUTIZO, COMUNIÓN > COLECCIONES COMUNIÓN > COLECCIÓN ""barquito de papel"", COMUNIÓN, BAUTIZO - BEBÉ","COMUNIÓN, Infantil, Libro de firma, Libro de firmas, Personalizado, Recuerdo, Regalo"
26949,"variable","AP-10826","RECORDATORIO COMUNIÓN CON DIBUJO DE LA COLECCIÓN ""barquito de papel""",1,0,0,,,,,1,"Gracias por tu compra.",,,"COMUNIÓN > COLECCIONES COMUNIÓN > COLECCIÓN ""barquito de papel"", COMUNIÓN, COMUNIÓN > RECORDATORIOS","Infantil, Personalizado, Recordatorio, Recuerdo, Regalo"
26954,"variable","AP-10828","RECORDATORIO COMUNIÓN CON DIBUJO DE LA COLECCIÓN ""pájaro""",1,0,0,,,,,1,"Gracias por tu compra.",,,"COMUNIÓN > COLECCIONES COMUNIÓN > COLECCIÓN ""pájaro"", COMUNIÓN, COMUNIÓN > RECORDATORIOS","Infantil, Personalizado, Recordatorio, Recuerdo, Regalo"
26962,"variable","AP-10830","ETIQUETAS REDONDAS COLECCIÓN ""barquito de papel""",1,0,0,,,,,0,,,,"COMUNIÓN > COLECCIONES COMUNIÓN > COLECCIÓN ""barquito de papel"", COMUNIÓN, COMUNIÓN > ETIQUETAS","COMUNIÓN, Etiquetas, FIESTAS, Infantil, Personalizado"
26976,"variable","AP-10834","RECORDATORIO COMUNIÓN CON DIBUJO DE LA COLECCIÓN CORONA ""Martina""",1,0,0,,,,,1,"Gracias por tu compra.",,,"COMUNIÓN, COMUNIÓN > COLECCIONES COMUNIÓN > COLECCIÓN CORONA ""Martina"", COMUNIÓN > RECORDATORIOS","Infantil, Personalizado, Recordatorio, Recuerdo, Regalo"
26982,"variable","AP-10836","ETIQUETAS REDONDAS COLECCIÓN CORONA ""Martina""",1,0,0,,,,,0,,,,"COMUNIÓN, COMUNIÓN > COLECCIONES COMUNIÓN > COLECCIÓN CORONA ""Martina"", COMUNIÓN > ETIQUETAS","COMUNIÓN, Etiquetas, FIESTAS, Infantil, Personalizado"
27003,"variable","AP-10838","LIBRO DE FIRMAS DE TELA COLECCIÓN CORONA ""Sara""",1,0,0,,,,,0,"Gracias por tu compra.",,,"LIBROS DE FIRMAS > COMUNIÓN, LIBROS DE FIRMAS, COMUNIÓN > LIBROS DE FIRMAS, COMUNIÓN, COMUNIÓN > COLECCIONES COMUNIÓN > COLECCIÓN CORONA ""Sara""","COMUNIÓN, Infantil, Libro de firma, Libro de firmas, Personalizado, Recuerdo, Regalo"
27005,"variable","AP-10840","RECORDATORIO COMUNIÓN CON DIBUJO DE LA COLECCIÓN CORONA ""Sara""",1,0,0,,,,,1,"Gracias por tu compra.",,,"COMUNIÓN, COMUNIÓN > RECORDATORIOS, COMUNIÓN > COLECCIONES COMUNIÓN > COLECCIÓN CORONA ""Sara""","Infantil, Personalizado, Recordatorio, Recuerdo, Regalo"
27012,"variable","AP-10844","RECORDATORIO BAUTIZO CUADRADO ELEFANTE O OSO",1,0,0,,,,,1,"Gracias por tu compra.",,,"BAUTIZO - BEBÉ, BAUTIZO - BEBÉ > RECORDATORIOS","Infantil, Personalizado, Recordatorio, Recuerdo, Regalo"
27051,"variable","AP-10846","LIBRO DE FIRMAS DE PRIMERA COMUNIÓN CON NIÑA PERSONALIZADA",1,0,0,,,,,0,"Gracias por tu compra.",,,"LIBROS DE FIRMAS > COMUNIÓN, LIBROS DE FIRMAS, COMUNIÓN > LIBROS DE FIRMAS, COMUNIÓN, COMUNIÓN > COLECCIONES COMUNIÓN > COLECCIÓN ""niña vestida de comunión""","Infantil, Personalizado, Recuerdo, Regalo"
27059,"variable","AP-10849","LIBRO DE FIRMAS DE PRIMERA COMUNIÓN CON NIÑO PERSONALIZADO",1,0,0,,,,,0,"Gracias por tu compra.",,,"LIBROS DE FIRMAS > COMUNIÓN, LIBROS DE FIRMAS, COMUNIÓN > LIBROS DE FIRMAS, COMUNIÓN, COMUNIÓN > COLECCIONES COMUNIÓN > COLECCIÓN ""niño vestido de comunión""","Infantil, Personalizado, Recuerdo, Regalo"
27073,"variable","AP-10854","LIBRO DE FIRMAS DE TELA COLECCIÓN “inicial dorada"" apaisado con lazo",1,0,0,,,,,0,"Gracias por tu compra.",,,"LIBROS DE FIRMAS > COMUNIÓN, BAUTIZO - BEBÉ > LIBROS DE FIRMA, LIBROS DE FIRMAS, COMUNIÓN > LIBROS DE FIRMAS, COMUNIÓN, COMUNIÓN > COLECCIONES COMUNIÓN > COLECCIÓN ""inicial dorada""","COMUNIÓN, Infantil, Libro de firma, Libro de firmas, Personalizado, Recuerdo, Regalo"
27076,"variable","AP-10856","LIBRO DE FIRMAS DE TELA COLECCIÓN CORONA ""Martina""",1,0,0,,,,,0,"Gracias por tu compra.",,,"LIBROS DE FIRMAS > COMUNIÓN, LIBROS DE FIRMAS, COMUNIÓN > LIBROS DE FIRMAS, COMUNIÓN, COMUNIÓN > COLECCIONES COMUNIÓN > COLECCIÓN CORONA ""Martina""","COMUNIÓN, Infantil, Libro de firma, Libro de firmas, Personalizado, Recuerdo, Regalo"
27092,"variable","AP-10860","LLAVERO CON BOLA DE MADERA Y COLGANTE NÁCAR",1,0,0,,,,,0,,,,"COMUNIÓN, COMUNIÓN > DETALLES COMUNIÓN, DETALLES > LLAVEROS, COMUNIÓN > DETALLES COMUNIÓN > LLAVEROS, BAUTIZO - BEBÉ > DETALLES BAUTIZO > LLAVEROS, BAUTIZO - BEBÉ > DETALLES BAUTIZO","Bautizo, COMUNIÓN, Recuerdo, Regalo"
27106,"variable","AP-10862","LIBRO DE FIRMAS BAUTIZO CON OSITO",1,0,0,,,,,0,"Gracias por tu compra.",,,"BAUTIZO - BEBÉ > LIBROS DE FIRMA, LIBROS DE FIRMAS, LIBROS DE FIRMAS > BAUTIZO, BAUTIZO - BEBÉ","Bautizo, Infantil, Personalizado, Recuerdo, Regalo"
27134,"variable","AP-10867","RECORDATORIO BAUTIZO ""conejo juguete""",1,0,0,,,,,1,"Gracias por tu compra.",,,"BAUTIZO - BEBÉ, BAUTIZO - BEBÉ > RECORDATORIOS","Infantil, Personalizado, Recordatorio, Recuerdo, Regalo"
27145,"variable","AP-10869","RECORDATORIO COMUNIÓN CON DIBUJO DE LA COLECCIÓN ""inicial dorada""",1,0,0,,,,,0,"Gracias por tu compra.",,,"COMUNIÓN, COMUNIÓN > RECORDATORIOS, COMUNIÓN > COLECCIONES COMUNIÓN > COLECCIÓN ""inicial dorada""","Infantil, Personalizado, Recordatorio, Recuerdo, Regalo"
27147,"variable","AP-10871","RECORDATORIO BAUTIZO CUADRADO ELEFANTE CON ESTRELLAS",1,0,0,,,,,0,"Gracias por tu compra.",,,"BAUTIZO - BEBÉ, BAUTIZO - BEBÉ > RECORDATORIOS","Infantil, Personalizado, Recordatorio, Recuerdo, Regalo"
27351,"variable","AP-10880","FAJÍN PARA BOTELLAS DE COMUNIÓN (NIÑA)",1,0,0,,,,,1,,,,"COMUNIÓN, COMUNIÓN > ETIQUETAS, COMUNIÓN > COLECCIONES COMUNIÓN > COLECCIÓN ""niña vestida de comunión""","COMUNIÓN, Etiquetas, FIESTAS, Infantil, Personalizado"
27541,"variable","AP-10882","PULSERAS CON ESTRELLA Y CON CORDÓN  DE ALGODÓN ENCERADO PARA BODA CON TARJETA PERSONALIZADA",1,0,0,,,,,0,,,,"BODA > DETALLES BODA",
27632,"variable","AP-10885","INVITACIÓN BODA colección ""HORTENSIA""",1,0,0,,,,,1,"Gracias por tu compra.",,,"BODA, BODA > INVITACIONES, BODA > COLECCIONES BODA > COLECCION BODA ""HORTENSIA""","Boda, FIESTAS, Personalizado"
27640,"variable","AP-10892","ETIQUETA CUADRADA BODA colección ""HORTENSIA""",1,0,0,,,,,1,"Gracias por tu compra.",,,"BODA, BODA > COLECCIONES BODA > COLECCION BODA ""HORTENSIA"", BODA > ETIQUETAS","Boda, FIESTAS, Personalizado"
27647,"variable","AP-10897","ETIQUETAS REDONDAS BODA colección ""HORTENSIA""",1,0,0,,,,,1,,,,"BODA > COLECCIONES BODA > COLECCION BODA ""HORTENSIA"", BODA > ETIQUETAS","Boda, FIESTAS, Personalizado"
27653,"variable","AP-10899","MARCASITIO BODA colección ""HORTENSIA""",1,0,0,,,,,1,,,,"BODA > COLECCIONES BODA > COLECCION BODA ""HORTENSIA"", BODA > MARCASITIOS","Boda, FIESTAS, Personalizado"
27659,"variable","AP-10903","TARJETA LISTA DE BODA colección ""HORTENSIA""",1,0,0,,,,,1,,,,"BODA > COLECCIONES BODA > COLECCION BODA ""HORTENSIA"", BODA > TARJETA LISTA DE BODA","Boda, FIESTAS, Personalizado"
27662,"simple","AP-10906","MENÚ DE BODA colección ""HORTENSIA""",1,0,0,,,,,1,,,"1,50","BODA > COLECCIONES BODA > COLECCION BODA ""HORTENSIA"", BODA > MENÚ","Boda, FIESTAS, Personalizado"
27668,"variable","AP-10907","TARJETA AGRADECIMIENTO colección ""HORTENSIA""",1,0,0,,,,,0,,,,"BODA, BODA > COLECCIONES BODA > COLECCION BODA ""HORTENSIA"", BODA > TARJETA AGRADECIMIENTO","Boda, FIESTAS, Personalizado"
27674,"simple","AP-10910","TARJETA PARA NOMBRES DE MESAS colección ""HORTENSIA""",1,0,0,,,,,1,,,"3,50","BODA > TARJETAS DE NOMBRE PARA MESA, BODA > COLECCIONES BODA > COLECCION BODA ""HORTENSIA""","Boda, FIESTAS, Personalizado"
27675,"simple","AP-10911","MISAL colección ""HORTENSIA""",1,0,0,,,,,1,,,"2,00","BODA, BODA > COLECCIONES BODA > COLECCION BODA ""HORTENSIA"", BODA > MISALES","Boda, FIESTAS, Personalizado"
27676,"simple","AP-10912","MESERO colección ""HORTENSIA""",1,0,0,,,,,1,,,"3,50","BODA, BODA > COLECCIONES BODA > COLECCION BODA ""HORTENSIA"", BODA > NUMERO DE MESA (MESERO)","Boda, FIESTAS, Personalizado"
27680,"variable","AP-10913","INVITACIÓN BODA colección ""GRANATE""",1,0,0,,,,,1,"Gracias por tu compra.",,,"BODA > COLECCIONES BODA > COLECCIÓN BODA ""GRANATE"", BODA, BODA > INVITACIONES","Boda, FIESTAS, Personalizado"
27693,"simple","AP-10918","MESERO colección ""GRANATE""",1,0,0,,,,,1,,,"3,50","BODA > COLECCIONES BODA > COLECCIÓN BODA ""GRANATE"", BODA, BODA > NUMERO DE MESA (MESERO)","Boda, FIESTAS, Personalizado"
27694,"simple","AP-10919","TARJETA PARA NOMBRES DE MESAS colección ""GRANATE""",1,0,0,,,,,1,,,"3,50","BODA > COLECCIONES BODA > COLECCIÓN BODA ""GRANATE"", BODA, BODA > TARJETAS DE NOMBRE PARA MESA","Boda, FIESTAS, Personalizado"
27696,"simple","AP-10920","MENÚ DE BODA colección ""GRANATE""",1,0,0,,,,,1,,,"1,50","BODA > COLECCIONES BODA > COLECCIÓN BODA ""GRANATE"", BODA, BODA > MENÚ","Boda, FIESTAS, Personalizado"
